2016-09-08T11:05:00+08:00,756844600
2016-09-08T11:10:00+08:00,764322895
2016-09-08T11:15:00+08:00,821743164
2016-09-08T11:20:00+08:00,753465007
2016-09-08T11:25:00+08:00,729147925
2016-09-08T11:30:00+08:00,699514332
2016-09-08T11:35:00+08:00,718995480
2016-09-08T11:40:00+08:00,772911528
2016-09-08T11:45:00+08:00,737215172
2016-09-08T11:50:00+08:00,758238347
2016-09-08T11:55:00+08:00,788217892
2016-09-08T12:00:00+08:00,788923657
2016-09-08T12:05:00+08:00,857606946
2016-09-08T12:10:00+08:00,886737421
2016-09-08T12:15:00+08:00,883292254
2016-09-08T12:20:00+08:00,868380211
2016-09-08T12:25:00+08:00,871828821
2016-09-08T12:30:00+08:00,885369422
2016-09-08T12:35:00+08:00,900108603
2016-09-08T12:40:00+08:00,933354065
2016-09-08T12:45:00+08:00,950205146
2016-09-08T12:50:00+08:00,1008523149
2016-09-08T12:55:00+08:00,978865694
2016-09-08T13:00:00+08:00,864014665
2016-09-08T13:05:00+08:00,945224431
2016-09-08T13:10:00+08:00,909694576
2016-09-08T13:15:00+08:00,997965458
2016-09-08T13:20:00+08:00,970877720
2016-09-08T13:25:00+08:00,944947750
2016-09-08T13:30:00+08:00,959717160
2016-09-08T13:35:00+08:00,999118959
2016-09-08T13:40:00+08:00,987988598
2016-09-08T13:45:00+08:00,1027886344
2016-09-08T13:50:00+08:00,958589139
2016-09-08T13:55:00+08:00,950211355
2016-09-08T14:00:00+08:00,929558714
2016-09-08T14:05:00+08:00,935840081
2016-09-08T14:10:00+08:00,970136052
2016-09-08T14:15:00+08:00,996276418
2016-09-08T14:20:00+08:00,1064543123
2016-09-08T14:25:00+08:00,992535519
2016-09-08T14:30:00+08:00,1105330060
2016-09-08T14:35:00+08:00,1060509893
2016-09-08T14:40:00+08:00,997783991
2016-09-08T14:45:00+08:00,965504526
2016-09-08T14:50:00+08:00,905894208
2016-09-08T14:55:00+08:00,972552195
2016-09-08T15:00:00+08:00,941034192
2016-09-08T15:05:00+08:00,947010855
2016-09-08T15:10:00+08:00,970955899
2016-09-08T15:15:00+08:00,982157696
2016-09-08T15:20:00+08:00,995703584
2016-09-08T15:25:00+08:00,1014511405
2016-09-08T15:30:00+08:00,962976118
2016-09-08T15:35:00+08:00,968954604
2016-09-08T15:40:00+08:00,1048007455
2016-09-08T15:45:00+08:00,924393462
2016-09-08T15:50:00+08:00,866605210
2016-09-08T15:55:00+08:00,901048246
2016-09-08T16:00:00+08:00,966761225
2016-09-08T16:05:00+08:00,1001924371
2016-09-08T16:10:00+08:00,922912178
2016-09-08T16:15:00+08:00,958730590
2016-09-08T16:20:00+08:00,925255741
2016-09-08T16:25:00+08:00,932642544
2016-09-08T16:30:00+08:00,964710543
2016-09-08T16:35:00+08:00,1051775320
2016-09-08T16:40:00+08:00,988404763
2016-09-08T16:45:00+08:00,982198990
2016-09-08T16:50:00+08:00,1023679388
2016-09-08T16:55:00+08:00,1026492152
2016-09-08T17:00:00+08:00,971037254
2016-09-08T17:05:00+08:00,977448942
2016-09-08T17:10:00+08:00,974778672
2016-09-08T17:15:00+08:00,937454765
2016-09-08T17:20:00+08:00,935932199
2016-09-08T17:25:00+08:00,936862419
2016-09-08T17:30:00+08:00,984033606
2016-09-08T17:35:00+08:00,953091620
2016-09-08T17:40:00+08:00,942438987
2016-09-08T17:45:00+08:00,890247925
2016-09-08T17:50:00+08:00,954814132
2016-09-08T17:55:00+08:00,1047377239
2016-09-08T18:00:00+08:00,1016884759
2016-09-08T18:05:00+08:00,1112755347
2016-09-08T18:10:00+08:00,997636766
2016-09-08T18:15:00+08:00,925308285
2016-09-08T18:20:00+08:00,937877928
2016-09-08T18:25:00+08:00,997617291
2016-09-08T18:30:00+08:00,1005543202
2016-09-08T18:35:00+08:00,960633825
2016-09-08T18:40:00+08:00,980085630
2016-09-08T18:45:00+08:00,937473755
2016-09-08T18:50:00+08:00,900885526
2016-09-08T18:55:00+08:00,975248334
2016-09-08T19:00:00+08:00,1016170130
2016-09-08T19:05:00+08:00,1039492103
2016-09-08T19:10:00+08:00,1120017812
2016-09-08T19:15:00+08:00,1025090179
2016-09-08T19:20:00+08:00,1086353282
2016-09-08T19:25:00+08:00,1085370869
2016-09-08T19:30:00+08:00,1131090298
2016-09-08T19:35:00+08:00,1190369392
2016-09-08T19:40:00+08:00,1159307930
2016-09-08T19:45:00+08:00,1139452791
2016-09-08T19:50:00+08:00,1167580158
2016-09-08T19:55:00+08:00,1167295440
2016-09-08T20:00:00+08:00,1205515668
2016-09-08T20:05:00+08:00,1271472197
2016-09-08T20:10:00+08:00,1217375693
2016-09-08T20:15:00+08:00,1215768769
2016-09-08T20:20:00+08:00,1326647354
2016-09-08T20:25:00+08:00,1305984617
2016-09-08T20:30:00+08:00,1297193183
2016-09-08T20:35:00+08:00,1325664059
2016-09-08T20:40:00+08:00,1410121539
2016-09-08T20:45:00+08:00,1526860391
2016-09-08T20:50:00+08:00,1371201498
2016-09-08T20:55:00+08:00,1385694717
2016-09-08T21:00:00+08:00,1345026088
2016-09-08T21:05:00+08:00,1561868790
2016-09-08T21:10:00+08:00,1525708573
2016-09-08T21:15:00+08:00,1504451104
2016-09-08T21:20:00+08:00,1573022265
2016-09-08T21:25:00+08:00,1567060262
2016-09-08T21:30:00+08:00,1574459667
2016-09-08T21:35:00+08:00,1611169397
2016-09-08T21:40:00+08:00,1671608315
2016-09-08T21:45:00+08:00,1621589250
2016-09-08T21:50:00+08:00,1625533510
2016-09-08T21:55:00+08:00,1736673633
2016-09-08T22:00:00+08:00,1731904021
2016-09-08T22:05:00+08:00,1741990724
2016-09-08T22:10:00+08:00,1640637068
2016-09-08T22:15:00+08:00,1563953650
2016-09-08T22:20:00+08:00,1586556371
2016-09-08T22:25:00+08:00,1592065151
2016-09-08T22:30:00+08:00,1597986823
2016-09-08T22:35:00+08:00,1558135378
2016-09-08T22:40:00+08:00,1550154789
2016-09-08T22:45:00+08:00,1610311258
2016-09-08T22:50:00+08:00,1689369267
2016-09-08T22:55:00+08:00,1664421160
2016-09-08T23:00:00+08:00,1551134094
2016-09-08T23:05:00+08:00,1616590527
2016-09-08T23:10:00+08:00,1558487124
2016-09-08T23:15:00+08:00,1696318522
2016-09-08T23:20:00+08:00,1569525399
2016-09-08T23:25:00+08:00,1785764222
2016-09-08T23:30:00+08:00,1869441017
2016-09-08T23:35:00+08:00,2077629766
2016-09-08T23:40:00+08:00,1825935427
2016-09-08T23:45:00+08:00,1891183922
2016-09-08T23:50:00+08:00,1807686055
2016-09-08T23:55:00+08:00,1837197847
